id,Names,Surnames,Age,Email,Worktimes,Schedules,Studies level,Pets,Cooking,Sport,Smoking,Organized
4458,Maria,Edwards ,18,MariaEdwards @gmail.com,night,morning,university,No,Yes,No,Yes,No
4459,Marie,Bush,20,MarieBush@gmail.com,morning,morning,secondary,No,Yes,No,No,No
4460,Lucas,Williams,22,LucasWilliams@gmail.com,night,night,secondary,No,Yes,No,Yes,Yes
4461,Albert,Wright,30,AlbertWright@gmail.com,night,morning,secondary,No,No,No,No,Yes
4462,Josephine,Bush,34,JosephineBush@gmail.com,night,night,university,Yes,Yes,Yes,No,Yes
4463,Albert,Williams,31,AlbertWilliams@gmail.com,morning,night,university,No,Yes,Yes,Yes,No
4464,Lucas,Walker ,25,LucasWalker @gmail.com,morning,night,secondary,Yes,No,Yes,Yes,No
4465,Michael,Edwards ,27,MichaelEdwards @gmail.com,night,morning,secondary,No,Yes,Yes,No,No
4466,Michael,Robinson ,27,MichaelRobinson @gmail.com,night,night,university,No,No,No,No,No
4467,Mario,Jones,18,MarioJones@gmail.com,night,night,university,Yes,No,No,No,Yes
4468,Derek,Smith,26,DerekSmith@gmail.com,morning,morning,university,No,Yes,No,No,Yes
4469,Miguel,Taylor,29,MiguelTaylor@gmail.com,night,night,secondary,No,No,Yes,Yes,No
4470,Marie,Davies ,27,MarieDavies @gmail.com,night,night,secondary,Yes,No,No,Yes,No
4471,Derek,Walker ,29,DerekWalker @gmail.com,night,morning,university,No,Yes,Yes,Yes,Yes
4472,Mario,Smith,25,MarioSmith@gmail.com,night,morning,university,No,Yes,Yes,No,Yes
4473,LouisaLoren,Walker ,31,LouisaLorenWalker @gmail.com,morning,morning,secondary,No,No,Yes,No,No
4474,George,Robinson ,29,GeorgeRobinson @gmail.com,morning,morning,secondary,No,No,Yes,Yes,No
4475,Anthony,Thomas ,21,AnthonyThomas @gmail.com,night,night,university,No,No,No,Yes,No
4476,Lucas,Wright,24,LucasWright@gmail.com,night,night,university,No,Yes,No,Yes,No
4477,Josephine,Williams,31,JosephineWilliams@gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
4478,Miguel,Edwards ,22,MiguelEdwards @gmail.com,morning,night,university,Yes,No,Yes,Yes,Yes
4479,Antonio,Thompson ,24,AntonioThompson @gmail.com,morning,night,university,No,No,No,No,No
4480,Mario,Williams,30,MarioWilliams@gmail.com,morning,morning,secondary,No,Yes,Yes,No,No
4481,Albert,Davies ,26,AlbertDavies @gmail.com,morning,night,university,Yes,No,Yes,No,Yes
4482,John,Davies ,29,JohnDavies @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,No
4483,Marie,Evans ,23,MarieEvans @gmail.com,morning,morning,secondary,Yes,Yes,No,Yes,Yes
4484,Nick,Thompson ,19,NickThompson @gmail.com,night,night,university,Yes,No,Yes,Yes,No
4485,Michael,Brown,21,MichaelBrown@gmail.com,night,night,university,Yes,No,Yes,Yes,Yes
4486,Albert,Hughes ,29,AlbertHughes @gmail.com,morning,night,university,No,No,Yes,No,Yes
4487,Anthony,Edwards ,21,AnthonyEdwards @gmail.com,morning,morning,secondary,Yes,No,No,No,Yes
4488,LouisaLoren,Robinson ,24,LouisaLorenRobinson @gmail.com,night,night,secondary,Yes,Yes,No,No,Yes
4489,George,Davies ,25,GeorgeDavies @gmail.com,morning,night,secondary,No,Yes,Yes,Yes,No
4490,LouisaLoren,Bush,26,LouisaLorenBush@gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,Yes
4491,LouisaLoren,Williams,26,LouisaLorenWilliams@gmail.com,morning,night,university,No,No,No,Yes,Yes
4492,Derek,Edwards ,34,DerekEdwards @gmail.com,night,night,secondary,No,Yes,No,No,Yes
4493,Maria,Roberts ,25,MariaRoberts @gmail.com,morning,morning,secondary,No,Yes,Yes,No,No
4494,Luna,Hughes ,25,LunaHughes @gmail.com,morning,morning,secondary,Yes,Yes,No,No,No
4495,Josephine,Taylor,20,JosephineTaylor@gmail.com,night,morning,secondary,Yes,No,No,No,Yes
4496,Miguel,Robinson ,31,MiguelRobinson @gmail.com,morning,night,secondary,Yes,No,No,No,Yes
4497,Josephine,Roberts ,18,JosephineRoberts @gmail.com,morning,night,secondary,No,Yes,No,No,No
4498,Lucas,Thomas ,34,LucasThomas @gmail.com,night,night,secondary,Yes,No,No,No,No
4499,Miguel,Lee ,26,MiguelLee @gmail.com,night,morning,secondary,No,No,Yes,No,Yes
4500,Josephine,Bush,24,JosephineBush@gmail.com,morning,night,university,No,No,Yes,No,Yes
4501,Lucas,Edwards ,25,LucasEdwards @gmail.com,night,night,university,Yes,No,No,Yes,Yes
4502,Jorge,Thomas ,30,JorgeThomas @gmail.com,morning,morning,university,No,Yes,No,Yes,Yes
4503,Michael,Thomas ,20,MichaelThomas @gmail.com,night,night,secondary,No,No,No,Yes,Yes
4504,Lucas,Walker ,20,LucasWalker @gmail.com,morning,morning,university,No,Yes,Yes,Yes,No
4505,Josephine,Roberts ,24,JosephineRoberts @gmail.com,night,night,secondary,Yes,Yes,Yes,No,Yes
4506,George,White,18,GeorgeWhite@gmail.com,night,night,university,Yes,No,Yes,No,No
4507,Derek,Davies ,31,DerekDavies @gmail.com,morning,morning,university,No,Yes,Yes,No,Yes
4508,Jorge,Bush,28,JorgeBush@gmail.com,morning,night,secondary,Yes,No,Yes,No,No
4509,Albert,Taylor,20,AlbertTaylor@gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,Yes
4510,Marie,Lee ,22,MarieLee @gmail.com,night,morning,secondary,No,No,No,No,Yes
4511,Maria,White,24,MariaWhite@gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,No
4512,Luna,Davies ,28,LunaDavies @gmail.com,morning,morning,university,Yes,No,No,Yes,No
4513,Josephine,Thompson ,27,JosephineThompson @gmail.com,morning,night,secondary,No,No,Yes,Yes,No
4514,Nick,Evans ,21,NickEvans @gmail.com,morning,morning,university,Yes,No,Yes,Yes,No
4515,Maria,Williams,18,MariaWilliams@gmail.com,night,night,secondary,No,No,No,Yes,Yes
4516,Jorge,Smith,27,JorgeSmith@gmail.com,night,night,secondary,No,No,Yes,No,Yes
4517,Derek,Thompson ,18,DerekThompson @gmail.com,morning,night,secondary,Yes,No,No,Yes,No
4518,Nick,Evans ,24,NickEvans @gmail.com,night,morning,secondary,No,Yes,Yes,Yes,No
4519,Nick,Williams,26,NickWilliams@gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
4520,Josephine,Evans ,28,JosephineEvans @gmail.com,night,night,secondary,Yes,Yes,No,No,Yes
4521,Miguel,Walker ,31,MiguelWalker @gmail.com,morning,night,university,Yes,Yes,Yes,No,Yes
4522,Derek,Robinson ,22,DerekRobinson @gmail.com,morning,morning,secondary,No,Yes,Yes,No,No
4523,Nick,Thomas ,23,NickThomas @gmail.com,night,morning,university,Yes,Yes,Yes,No,Yes
4524,Luna,Jones,31,LunaJones@gmail.com,morning,night,university,Yes,No,Yes,Yes,Yes
4525,Luna,Brown,23,LunaBrown@gmail.com,night,morning,university,No,No,Yes,No,No
4526,Jorge,Walker ,32,JorgeWalker @gmail.com,morning,night,secondary,No,Yes,Yes,No,No
4527,Michael,Robinson ,33,MichaelRobinson @gmail.com,night,morning,secondary,No,No,No,No,Yes
4528,Nick,Walker ,22,NickWalker @gmail.com,morning,night,secondary,No,No,No,No,Yes
4529,Luna,Thompson ,22,LunaThompson @gmail.com,morning,morning,university,Yes,No,No,No,Yes
4530,Lucas,Brown,22,LucasBrown@gmail.com,morning,night,university,Yes,Yes,No,No,Yes
4531,John,Lee ,24,JohnLee @gmail.com,morning,morning,university,Yes,Yes,No,No,No
4532,Nick,Roberts ,29,NickRoberts @gmail.com,night,morning,secondary,No,Yes,Yes,No,No
4533,Lucas,Robinson ,30,LucasRobinson @gmail.com,night,night,university,No,Yes,No,No,Yes
4534,Antonio,Smith,30,AntonioSmith@gmail.com,morning,morning,university,Yes,Yes,No,No,Yes
4535,Anthony,Robinson ,21,AnthonyRobinson @gmail.com,night,night,secondary,Yes,No,Yes,No,Yes
4536,George,Edwards ,18,GeorgeEdwards @gmail.com,night,night,university,No,No,Yes,Yes,No
4537,Lucas,Williams,22,LucasWilliams@gmail.com,night,morning,secondary,No,No,No,No,Yes
4538,Maria,Evans ,23,MariaEvans @gmail.com,morning,night,university,No,No,No,No,No
4539,Miguel,Williams,25,MiguelWilliams@gmail.com,morning,night,secondary,No,Yes,Yes,Yes,No
4540,Nick,White,30,NickWhite@gmail.com,night,night,university,No,Yes,Yes,No,No
4541,Jorge,Johnson,24,JorgeJohnson@gmail.com,morning,morning,secondary,Yes,No,No,Yes,Yes
4542,Maria,Walker ,25,MariaWalker @gmail.com,morning,morning,university,Yes,No,Yes,No,No
4543,Derek,Williams,27,DerekWilliams@gmail.com,morning,night,university,Yes,No,Yes,No,No
4544,Lucas,Roberts ,23,LucasRoberts @gmail.com,night,night,university,No,No,No,No,Yes
4545,Albert,Brown,30,AlbertBrown@gmail.com,night,night,secondary,Yes,Yes,No,Yes,Yes
4546,Jorge,Roberts ,30,JorgeRoberts @gmail.com,night,morning,university,No,No,No,No,No
4547,Luna,Bush,20,LunaBush@gmail.com,morning,night,university,No,Yes,No,Yes,Yes
4548,George,Smith,19,GeorgeSmith@gmail.com,night,morning,university,Yes,Yes,Yes,No,Yes
4549,Josephine,Taylor,18,JosephineTaylor@gmail.com,morning,morning,secondary,Yes,No,Yes,No,No
4550,Albert,Walker ,18,AlbertWalker @gmail.com,morning,morning,secondary,No,No,No,No,Yes
4551,Derek,Robinson ,20,DerekRobinson @gmail.com,night,night,university,Yes,No,No,No,Yes
4552,Mario,Lee ,31,MarioLee @gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
4553,Miguel,White,24,MiguelWhite@gmail.com,night,night,university,Yes,No,No,No,No
4554,Nick,White,24,NickWhite@gmail.com,night,morning,university,Yes,Yes,Yes,Yes,Yes
4555,Mario,Smith,28,MarioSmith@gmail.com,morning,morning,secondary,No,No,Yes,Yes,Yes
4556,Marie,White,28,MarieWhite@gmail.com,night,morning,university,No,No,Yes,Yes,Yes
4557,George,Wright,30,GeorgeWright@gmail.com,morning,morning,secondary,Yes,Yes,No,No,Yes
4558,Maria,Evans ,22,MariaEvans @gmail.com,morning,morning,secondary,No,No,Yes,No,No
4559,LouisaLoren,Taylor,34,LouisaLorenTaylor@gmail.com,night,night,secondary,No,Yes,Yes,Yes,Yes
4560,Maria,Thompson ,19,MariaThompson @gmail.com,night,night,secondary,Yes,No,No,Yes,No
4561,Anthony,Bush,22,AnthonyBush@gmail.com,morning,night,secondary,Yes,Yes,No,No,Yes
4562,Jorge,Roberts ,26,JorgeRoberts @gmail.com,night,night,university,No,Yes,No,Yes,Yes
4563,Michael,Thomas ,22,MichaelThomas @gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
4564,Lucas,Edwards ,26,LucasEdwards @gmail.com,morning,morning,secondary,Yes,No,Yes,Yes,No
4565,LouisaLoren,Robinson ,22,LouisaLorenRobinson @gmail.com,night,night,university,Yes,No,No,No,No
4566,Albert,Johnson,22,AlbertJohnson@gmail.com,night,night,secondary,Yes,Yes,No,Yes,No
4567,Lucas,Roberts ,23,LucasRoberts @gmail.com,night,night,secondary,Yes,Yes,No,No,Yes
4568,Jorge,Jones,21,JorgeJones@gmail.com,morning,morning,university,Yes,Yes,Yes,Yes,No
4569,Mario,Brown,20,MarioBrown@gmail.com,night,night,university,No,Yes,Yes,Yes,Yes
4570,LouisaLoren,Walker ,18,LouisaLorenWalker @gmail.com,morning,night,secondary,Yes,No,No,No,Yes
4571,Derek,Walker ,19,DerekWalker @gmail.com,morning,morning,university,Yes,No,No,Yes,Yes
4572,Lucas,Jones,30,LucasJones@gmail.com,morning,night,university,Yes,No,Yes,No,Yes
4573,Albert,Lee ,19,AlbertLee @gmail.com,night,night,university,Yes,No,No,Yes,Yes
4574,Jorge,Edwards ,33,JorgeEdwards @gmail.com,night,night,secondary,Yes,No,Yes,No,No
4575,Albert,Robinson ,30,AlbertRobinson @gmail.com,night,night,university,No,No,No,No,Yes
4576,Anthony,Johnson,25,AnthonyJohnson@gmail.com,morning,morning,university,Yes,Yes,Yes,Yes,No
4577,Jorge,Taylor,21,JorgeTaylor@gmail.com,night,morning,university,Yes,Yes,Yes,No,No
4578,Josephine,Evans ,20,JosephineEvans @gmail.com,morning,night,secondary,Yes,Yes,Yes,No,No
4579,Derek,Taylor,28,DerekTaylor@gmail.com,morning,night,secondary,Yes,Yes,No,Yes,No
4580,LouisaLoren,Evans ,33,LouisaLorenEvans @gmail.com,night,morning,secondary,Yes,No,Yes,Yes,No
4581,John,Jones,30,JohnJones@gmail.com,night,morning,secondary,Yes,Yes,No,No,No
4582,Anthony,Walker ,33,AnthonyWalker @gmail.com,night,night,university,Yes,Yes,No,No,No
4583,George,Walker ,18,GeorgeWalker @gmail.com,morning,night,secondary,Yes,No,Yes,No,No
4584,Lucas,Roberts ,20,LucasRoberts @gmail.com,morning,night,university,Yes,Yes,Yes,Yes,Yes
4585,Mario,Johnson,23,MarioJohnson@gmail.com,night,night,secondary,Yes,No,Yes,No,No
4586,Michael,White,22,MichaelWhite@gmail.com,morning,night,university,No,No,No,Yes,No
4587,John,Lee ,32,JohnLee @gmail.com,night,night,secondary,Yes,No,No,No,No
4588,John,Johnson,19,JohnJohnson@gmail.com,night,night,secondary,Yes,No,No,Yes,No
4589,Derek,Bush,30,DerekBush@gmail.com,morning,morning,university,Yes,Yes,No,No,Yes
4590,Albert,Robinson ,21,AlbertRobinson @gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,No
4591,Antonio,Taylor,31,AntonioTaylor@gmail.com,morning,morning,secondary,Yes,No,Yes,No,No
4592,Miguel,Lee ,20,MiguelLee @gmail.com,night,night,secondary,No,Yes,Yes,No,No
4593,Luna,Thomas ,18,LunaThomas @gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
4594,Albert,Johnson,20,AlbertJohnson@gmail.com,night,night,secondary,Yes,Yes,No,Yes,No
4595,Nick,Evans ,27,NickEvans @gmail.com,morning,night,secondary,No,Yes,No,Yes,Yes
4596,Antonio,Jones,22,AntonioJones@gmail.com,night,morning,secondary,No,Yes,Yes,No,No
4597,Luna,Edwards ,25,LunaEdwards @gmail.com,night,night,university,Yes,No,No,Yes,No
4598,George,Walker ,30,GeorgeWalker @gmail.com,morning,night,university,No,Yes,Yes,No,No
4599,John,Williams,24,JohnWilliams@gmail.com,night,night,university,No,No,Yes,Yes,No
4600,Marie,Jones,34,MarieJones@gmail.com,night,night,university,No,No,No,Yes,Yes
4601,Albert,Lee ,18,AlbertLee @gmail.com,night,night,secondary,No,Yes,Yes,Yes,Yes
4602,Derek,Johnson,24,DerekJohnson@gmail.com,morning,morning,secondary,No,No,No,Yes,No
4603,Miguel,Brown,25,MiguelBrown@gmail.com,morning,morning,university,No,No,Yes,No,Yes
4604,Michael,Lee ,23,MichaelLee @gmail.com,night,morning,secondary,Yes,Yes,Yes,Yes,No
4605,Derek,Thomas ,25,DerekThomas @gmail.com,night,morning,secondary,No,No,Yes,No,Yes
4606,Albert,Hughes ,31,AlbertHughes @gmail.com,morning,night,university,Yes,No,Yes,Yes,No
4607,Derek,Lee ,31,DerekLee @gmail.com,morning,night,secondary,Yes,Yes,No,Yes,No
4608,Luna,Roberts ,28,LunaRoberts @gmail.com,night,morning,university,Yes,Yes,No,Yes,Yes
4609,Mario,Smith,29,MarioSmith@gmail.com,morning,morning,secondary,Yes,No,Yes,No,Yes
4610,Anthony,Lee ,18,AnthonyLee @gmail.com,night,morning,university,No,No,No,Yes,Yes
4611,Josephine,Taylor,27,JosephineTaylor@gmail.com,night,night,university,Yes,No,Yes,Yes,Yes
4612,Marie,Johnson,34,MarieJohnson@gmail.com,night,night,university,Yes,Yes,Yes,No,No
4613,Josephine,Evans ,19,JosephineEvans @gmail.com,night,morning,secondary,Yes,No,Yes,No,No
4614,Maria,Jones,18,MariaJones@gmail.com,night,morning,secondary,No,No,Yes,No,Yes
4615,George,Bush,33,GeorgeBush@gmail.com,night,morning,university,Yes,No,No,Yes,Yes
4616,Nick,Williams,27,NickWilliams@gmail.com,night,morning,university,No,No,Yes,Yes,No
4617,Michael,Williams,27,MichaelWilliams@gmail.com,night,morning,university,Yes,No,No,Yes,Yes
4618,Josephine,Brown,28,JosephineBrown@gmail.com,night,night,secondary,Yes,Yes,Yes,No,Yes
4619,Jorge,Davies ,20,JorgeDavies @gmail.com,morning,morning,secondary,Yes,Yes,No,No,No
4620,Anthony,Roberts ,33,AnthonyRoberts @gmail.com,night,night,university,Yes,Yes,No,Yes,Yes
4621,Anthony,Williams,22,AnthonyWilliams@gmail.com,morning,morning,university,No,Yes,No,No,No
4622,Anthony,Jones,31,AnthonyJones@gmail.com,morning,night,university,No,No,Yes,No,Yes
4623,Antonio,Johnson,19,AntonioJohnson@gmail.com,night,night,university,Yes,Yes,Yes,No,Yes
4624,Derek,Edwards ,31,DerekEdwards @gmail.com,morning,morning,secondary,Yes,No,Yes,No,No
4625,Josephine,Roberts ,22,JosephineRoberts @gmail.com,night,morning,secondary,Yes,No,Yes,No,Yes
4626,Miguel,Thomas ,25,MiguelThomas @gmail.com,morning,morning,secondary,No,Yes,No,Yes,Yes
4627,Nick,White,33,NickWhite@gmail.com,night,night,secondary,Yes,No,No,Yes,Yes
4628,Josephine,Thompson ,26,JosephineThompson @gmail.com,night,night,secondary,No,Yes,Yes,No,No
4629,Maria,Edwards ,30,MariaEdwards @gmail.com,morning,night,secondary,No,No,Yes,Yes,No
4630,Miguel,Jones,18,MiguelJones@gmail.com,morning,morning,secondary,No,No,Yes,Yes,Yes
4631,Antonio,Evans ,19,AntonioEvans @gmail.com,night,morning,secondary,No,No,Yes,Yes,Yes
4632,Albert,Thompson ,23,AlbertThompson @gmail.com,night,morning,university,Yes,No,No,Yes,Yes
4633,Marie,Williams,20,MarieWilliams@gmail.com,night,morning,university,Yes,Yes,Yes,No,No
4634,Luna,Wright,25,LunaWright@gmail.com,morning,night,university,No,No,No,No,Yes
4635,LouisaLoren,Roberts ,28,LouisaLorenRoberts @gmail.com,night,night,secondary,No,Yes,No,No,Yes
4636,Mario,Thompson ,30,MarioThompson @gmail.com,morning,night,secondary,Yes,No,Yes,Yes,No
4637,LouisaLoren,Taylor,33,LouisaLorenTaylor@gmail.com,night,night,university,No,Yes,Yes,No,Yes
4638,Michael,Brown,28,MichaelBrown@gmail.com,night,night,secondary,Yes,No,Yes,Yes,No
4639,John,Jones,24,JohnJones@gmail.com,night,morning,university,No,No,Yes,Yes,No
4640,John,Wright,31,JohnWright@gmail.com,night,night,secondary,Yes,Yes,Yes,Yes,Yes
4641,Mario,Robinson ,26,MarioRobinson @gmail.com,night,night,university,No,Yes,No,Yes,No
4642,Lucas,Robinson ,21,LucasRobinson @gmail.com,morning,morning,secondary,Yes,Yes,Yes,No,No
4643,Maria,Williams,19,MariaWilliams@gmail.com,night,night,university,Yes,Yes,Yes,No,No
4644,Antonio,Lee ,21,AntonioLee @gmail.com,morning,morning,secondary,Yes,Yes,Yes,Yes,No
4645,Derek,Lee ,22,DerekLee @gmail.com,night,night,university,Yes,No,No,No,No
4646,Albert,Edwards ,29,AlbertEdwards @gmail.com,morning,night,university,Yes,No,Yes,No,No
4647,Maria,Roberts ,20,MariaRoberts @gmail.com,night,night,secondary,No,Yes,Yes,Yes,No
4648,Anthony,Robinson ,31,AnthonyRobinson @gmail.com,night,morning,university,Yes,Yes,Yes,No,No
4649,Lucas,Brown,22,LucasBrown@gmail.com,night,night,university,No,No,Yes,No,No
4650,Anthony,Evans ,20,AnthonyEvans @gmail.com,morning,night,university,No,No,No,No,Yes
4651,Maria,Johnson,31,MariaJohnson@gmail.com,morning,night,secondary,Yes,Yes,Yes,No,Yes
4652,Luna,Thompson ,24,LunaThompson @gmail.com,night,morning,secondary,Yes,No,Yes,Yes,No
4653,Michael,Williams,26,MichaelWilliams@gmail.com,morning,night,university,No,No,Yes,Yes,Yes
4654,Nick,Taylor,19,NickTaylor@gmail.com,morning,morning,university,Yes,Yes,No,Yes,Yes
4655,Nick,Johnson,28,NickJohnson@gmail.com,morning,night,university,No,No,Yes,Yes,No
4656,Nick,Johnson,34,NickJohnson@gmail.com,morning,morning,university,Yes,Yes,Yes,No,No
4657,Michael,Edwards ,29,MichaelEdwards @gmail.com,morning,morning,university,No,Yes,No,Yes,Yes
4658,Nick,Roberts ,27,NickRoberts @gmail.com,night,morning,secondary,No,Yes,Yes,No,Yes
4659,Josephine,Robinson ,22,JosephineRobinson @gmail.com,morning,night,university,No,Yes,Yes,No,No
4660,Michael,Thompson ,22,MichaelThompson @gmail.com,night,morning,university,Yes,Yes,No,No,No
4661,George,Taylor,30,GeorgeTaylor@gmail.com,night,morning,secondary,Yes,Yes,No,No,No
4662,Nick,Jones,29,NickJones@gmail.com,night,night,university,Yes,No,No,Yes,Yes
4663,Antonio,Williams,21,AntonioWilliams@gmail.com,night,night,university,Yes,Yes,No,No,Yes
4664,Antonio,Taylor,34,AntonioTaylor@gmail.com,morning,night,university,Yes,No,Yes,No,No
4665,Antonio,Wright,21,AntonioWright@gmail.com,night,morning,secondary,No,Yes,No,No,Yes
4666,Derek,Hughes ,26,DerekHughes @gmail.com,night,morning,secondary,No,Yes,Yes,Yes,Yes
4667,Josephine,Taylor,23,JosephineTaylor@gmail.com,night,night,secondary,Yes,No,Yes,No,No
4668,Josephine,Williams,26,JosephineWilliams@gmail.com,morning,night,university,No,Yes,Yes,Yes,Yes
4669,George,Johnson,25,GeorgeJohnson@gmail.com,morning,night,university,No,No,No,Yes,Yes
4670,John,Wright,19,JohnWright@gmail.com,night,morning,university,Yes,No,No,Yes,No
4671,Maria,Lee ,31,MariaLee @gmail.com,morning,night,university,Yes,Yes,No,No,No
4672,Maria,Hughes ,30,MariaHughes @gmail.com,morning,morning,university,No,No,Yes,Yes,Yes
4673,Derek,Wright,30,DerekWright@gmail.com,night,morning,secondary,Yes,No,No,Yes,Yes
4674,Albert,Roberts ,31,AlbertRoberts @gmail.com,night,night,secondary,No,No,No,No,Yes
4675,Marie,Hughes ,19,MarieHughes @gmail.com,night,night,university,Yes,Yes,Yes,Yes,No
4676,Mario,Davies ,20,MarioDavies @gmail.com,morning,night,university,Yes,No,Yes,No,No
4677,Luna,Evans ,29,LunaEvans @gmail.com,night,morning,university,Yes,No,Yes,No,Yes
4678,George,Smith,30,GeorgeSmith@gmail.com,night,night,university,No,No,Yes,No,Yes
4679,Luna,Smith,19,LunaSmith@gmail.com,morning,night,secondary,No,No,No,No,No
4680,Antonio,Brown,18,AntonioBrown@gmail.com,night,morning,university,Yes,No,No,Yes,No
4681,Luna,Thompson ,34,LunaThompson @gmail.com,night,morning,secondary,No,No,No,Yes,No
4682,LouisaLoren,Edwards ,28,LouisaLorenEdwards @gmail.com,morning,night,secondary,No,No,No,No,Yes
4683,Albert,Thompson ,18,AlbertThompson @gmail.com,morning,morning,secondary,Yes,Yes,No,No,No
4684,Albert,Brown,24,AlbertBrown@gmail.com,morning,night,university,Yes,No,Yes,Yes,Yes
4685,Luna,Lee ,19,LunaLee @gmail.com,night,night,university,No,No,No,No,Yes
4686,Albert,Thompson ,26,AlbertThompson @gmail.com,morning,morning,university,Yes,Yes,No,No,No
4687,Maria,Smith,26,MariaSmith@gmail.com,night,night,secondary,No,Yes,No,No,Yes
4688,Josephine,Evans ,29,JosephineEvans @gmail.com,night,night,secondary,Yes,Yes,Yes,No,No
4689,Albert,Wright,21,AlbertWright@gmail.com,night,night,university,Yes,Yes,Yes,Yes,No
4690,Nick,Walker ,20,NickWalker @gmail.com,morning,night,university,No,No,No,No,Yes
4691,Mario,Davies ,21,MarioDavies @gmail.com,night,morning,university,No,No,Yes,No,Yes
4692,Nick,Edwards ,25,NickEdwards @gmail.com,morning,night,university,No,No,No,No,No
4693,Marie,Williams,27,MarieWilliams@gmail.com,morning,morning,secondary,No,Yes,No,No,No
4694,Lucas,White,32,LucasWhite@gmail.com,morning,night,secondary,No,Yes,No,No,Yes
4695,John,Davies ,28,JohnDavies @gmail.com,night,morning,university,No,Yes,Yes,No,Yes
4696,Miguel,Roberts ,31,MiguelRoberts @gmail.com,morning,morning,university,No,No,No,Yes,No
